Month,GMT,RNXO,RO3,RPM25,RSO2
1.10.17,03:00,54.99032258,1129,7.964516129,1.064516129
1.12.16,01:00,178.283871,70,23.67419355,4.716129032
1.1.16,19:00,204.8806452,567,16.16451613,4.196774194
1.6.13,15:00,135.2466667,1649,13.50666667,2.1
1.3.15,17:00,164.5064516,1194,19.66129032,2.75483871
1.8.17,10:00,125.6322581,868,8.919354839,0.838709677
1.1.13,21:00,167.583871,414,23.71935484,4.493548387
1.12.10,13:00,220.383871,63,23.83225806,4.712903226
1.11.15,06:00,160.2866667,607,11.44,3.106666667
1.11.17,04:00,81.49333333,705,10.02333333,3.593103448
1.11.13,01:00,109.5866667,365,13.48,3.076666667
1.9.17,20:00,119.8266667,247,13.81666667,1.583333333
1.10.17,13:00,129.3806452,1038,10.53548387,1.370967742
1.7.18,05:00,101.2483871,384,13.68064516,-0.903225806
1.11.10,08:00,234.9933333,48,20.78,5.146666667
1.9.18,16:00,101.22,1606,8.39,0.216666667
1.3.11,06:00,217.5774194,243,34.75806452,3.812903226
1.12.14,05:00,96.6516129,1109,10.12580645,2.280645161
1.11.15,12:00,189.9433333,752,13.70666667,3.626666667
1.2.10,07:00,194.1928571,279,20.66428571,4.875
1.2.18,00:00,89.13214286,935,12.71428571,2.375
1.10.18,08:00,178.4096774,150,11.5483871,0.187096774
1.12.15,05:00,63.24516129,1637,9.341935484,1.087096774
1.4.11,13:00,120.7733333,1917,21.64333333,3.1
1.5.18,13:00,104.4677419,1902,16.90645161,1.670967742
1.3.10,22:00,102.5806452,855,15.93870968,2.874193548
1.3.18,04:00,66.20645161,1421,13.17419355,4
1.2.10,22:00,133.2285714,742,19.34285714,4.25
1.10.18,10:00,133.0225806,513,10.75483871,-0.848387097
1.4.10,10:00,129.4266667,1751,18.70333333,5.4
1.6.11,10:00,132.4233333,1353,12.64333333,2.636666667
1.2.10,05:00,97.85357143,885,17.53214286,3.8
1.7.17,16:00,122.1967742,1590,9.890322581,0.948387097
1.9.13,15:00,178.1533333,977,15.43666667,2.823333333
1.10.17,21:00,132.2741935,456,13.32258065,1.867741935
1.1.14,01:00,102.4451613,1498,10.40322581,1.348387097
1.7.16,02:00,48.72580645,617,9.451612903,1.693548387
1.3.13,12:00,179.5935484,1718,23.77419355,3.761290323
1.8.13,09:00,152.2258065,929,13.52258065,2.941935484
1.6.18,15:00,95.62666667,1863,10.63333333,3.086666667
1.8.14,14:00,117.0064516,1629,9.606451613,3.396774194
1.8.10,08:00,138.9322581,497,11.13870968,3.770967742
1.11.17,18:00,212.1466667,68,16.44333333,5.04137931
1.1.14,21:00,143.6193548,985,14.0483871,1.848387097
1.12.18,03:00,57.38709677,1243,10.26451613,1.2625
1.1.13,00:00,139.3935484,726,21.02903226,4.229032258
1.11.15,05:00,99.35333333,969,10.76333333,2.373333333
1.2.14,19:00,135.0357143,1180,10.04642857,2.478571429
1.6.17,04:00,78.61333333,792,10.89333333,2.056666667
1.7.16,07:00,159.0741935,248,11.32580645,3.412903226
1.3.15,01:00,69.16129032,1422,18.62258065,1.935483871
1.5.12,02:00,49.07096774,1859,17.69677419,1.380645161
1.4.18,09:00,132.53,1372,15.92,1.696666667
1.10.17,16:00,145.4548387,691,11.4,1.577419355
1.5.13,17:00,132.4967742,1893,12.92903226,3.593548387
1.6.13,10:00,145.86,1303,14.34,2.473333333
1.4.16,15:00,153.3066667,1813,11.36,5.76
1.8.10,23:00,81.47741935,571,10.81290323,2.816129032
1.3.16,01:00,78,1410,18.20967742,2.932258065
1.4.17,11:00,123.1366667,1820,10.99666667,3.566666667
1.12.15,04:00,42.93548387,1715,9.529032258,1.061290323
1.3.14,10:00,199.2290323,1001,24.57096774,3.948387097
1.3.16,10:00,175.5032258,1229,17.42258065,4.025806452
1.1.11,17:00,181.1645161,206,17.94193548,3.596774194
1.3.18,21:00,114.0225806,913,17.09032258,3.783870968
1.1.13,05:00,126.3419355,763,17.4516129,3.809677419
1.5.15,15:00,127.3612903,1868,11.59354839,3.377419355
1.4.11,07:00,194.0166667,675,36.52333333,4.403333333
1.8.11,10:00,152.3,748,12.28064516,3.387096774
1.3.16,00:00,99.74516129,1281,18.98387097,2.95483871
1.11.17,02:00,81.47333333,619,11.99333333,3.431034483
1.11.15,19:00,161.5066667,653,14.86666667,2.933333333
1.6.17,00:00,57.77333333,1287,11.06666667,1.43
1.10.16,06:00,229.7935484,1923,16.19677419,6.474193548
1.11.13,09:00,256.7733333,59,14.26666667,5.026666667
1.4.16,22:00,127.3966667,1045,13.3,5.453333333
1.11.12,23:00,172.2833333,193,21.11666667,3.053333333
1.3.15,00:00,88.01290323,1238,18.97419355,2.196774194
1.2.15,09:00,242.9357143,332,16.33928571,7.046428571
1.5.14,18:00,138.8548387,1747,11.90322581,1.477419355
1.10.18,05:00,127.3709677,168,11.18387097,0.170967742
1.8.12,02:00,65.08064516,745,12.59677419,1.616129032
1.4.14,22:00,117.6,762,21.35666667,1.67
1.2.10,14:00,149.0821429,1237,16.23214286,5.25
1.5.11,10:00,117.0741935,1782,12.61935484,2.651612903
1.10.11,03:00,86.28387097,943,12.98709677,2
1.8.13,01:00,66.53548387,767,12.42580645,1.735483871
1.7.18,00:00,54.20645161,1340,11.7,-2.332258065
1.10.18,09:00,154.0967742,349,11.67419355,-0.209677419
1.3.13,18:00,183.083871,1416,23.3516129,3.541935484
1.7.11,00:00,73.90322581,1138,12.07096774,2.9
1.6.13,14:00,144.46,1601,14.01,2.14
1.4.17,20:00,102.5533333,1607,14.54,3.103333333
1.10.18,00:00,75.80322581,630,10.61612903,-1.393548387
1.7.13,18:00,108.8741935,1855,15.34193548,2.748387097
1.1.15,15:00,185.5064516,666,13.41612903,4.561290323
1.2.10,02:00,79.21071429,1069,18.1,3.557142857
1.10.10,14:00,148.2419355,886,14.70967742,4.112903226
1.9.11,04:00,105.5766667,500,14.71666667,1.433333333
1.7.13,01:00,59.4,1269,15.3483871,1.832258065
1.2.12,01:00,109.3586207,999,20.16551724,2.251724138
1.2.18,04:00,67.34642857,1163,10.09285714,2.464285714
1.8.13,16:00,131.1903226,1796,13.06129032,2.487096774
1.2.10,13:00,150.9142857,1274,16.21428571,5.339285714
1.10.14,05:00,156.316129,208,12.40645161,3.893548387
1.7.14,22:00,85.6483871,1114,12.89677419,2.74516129
1.6.12,07:00,143.1733333,1187,12.61,2.776666667
1.3.13,20:00,149.3774194,1223,25.53225806,3.403225806
1.3.11,19:00,171.283871,351,32.54193548,3.325806452
1.6.12,20:00,86.43333333,1631,11.9,1.773333333
1.9.14,04:00,113.8566667,127,26.65666667,3.38
1.10.18,06:00,175.1709677,75,11.4,0.648387097
1.12.11,04:00,56.21290323,1634,7.093548387,1.964516129
1.1.10,15:00,194.7709677,152,25.73548387,5.4
1.5.11,17:00,107.0419355,1892,12.27096774,2.390322581
1.6.15,05:00,138.09,780,12.00666667,5.34
1.3.10,01:00,77.03225806,1108,14.29677419,2.883870968
1.8.16,01:00,55.00322581,932,11.66451613,1.338709677
1.3.15,13:00,149.1129032,1490,18.35806452,2.938709677
1.2.13,15:00,186.625,1150,21.71785714,4.228571429
1.1.16,15:00,208.2322581,592,13.96451613,3.867741935
1.10.14,03:00,68.34193548,836,9.780645161,2.709677419
1.9.16,08:00,198.2166667,255,13.49,3.666666667
1.5.14,06:00,187.8516129,735,15.88709677,2.141935484
1.3.17,16:00,150.8,1648,12.70645161,2.451612903
1.6.14,05:00,160.2666667,244,14.06666667,3.07
1.9.15,06:00,248.0166667,1924,15.84333333,1.789285714
1.8.11,12:00,139.2741935,1236,11.01290323,3.283870968
1.2.14,10:00,158.2678571,1400,8.657142857,3.264285714
1.2.13,02:00,75.225,1504,18.48928571,2.467857143
1.4.16,16:00,153.09,1800,11.19,5.56
1.10.15,04:00,97.33870968,256,15.74193548,-1.024
1.11.13,11:00,218.21,221,13.95333333,4.453333333
1.4.14,16:00,141.2433333,1684,15.95666667,2.28
1.9.12,01:00,81.13666667,766,12.37333333,1.903333333
1.11.14,01:00,132.5137931,210,19.72413793,2.868965517
1.4.15,12:00,145.4733333,1716,15.20666667,1.59
1.8.10,10:00,126.0967742,955,10.34516129,3.896774194
1.8.17,07:00,155.0967742,197,11.3,1.090322581
1.9.15,12:00,151.9066667,1335,10.69333333,1.428571429
1.5.17,01:00,49.69032258,1424,12.74516129,1.290322581
1.4.15,20:00,120.1366667,1183,17.19,0.716666667
1.1.18,02:00,54.34516129,1536,8.774193548,2.158064516
1.7.18,16:00,95.96451613,1909,10.99032258,-1.567741935
1.6.10,20:00,91.75666667,1618,17.04,3.863333333
1.5.11,11:00,114.1677419,1826,12.78709677,2.55483871
1.5.11,09:00,120.4516129,1702,12.75483871,2.94516129
1.3.10,15:00,117.8129032,1283,14.5516129,3.719354839
1.11.18,06:00,138.97,103,14.28666667,7.28
1.12.14,15:00,209.0387097,385,13.22580645,3.558064516
1.3.14,11:00,174.8645161,1244,23.21290323,3.419354839
1.4.10,05:00,178.4933333,475,21.81333333,4.326666667
1.4.13,20:00,107.3166667,1753,17.13666667,1.99
1.2.18,18:00,147.7678571,657,12.58928571,3.217857143
1.5.11,01:00,53.71290323,1786,12.71290323,1.622580645
1.2.14,18:00,153.075,1029,10.16428571,2.721428571
1.4.11,17:00,122.3433333,1913,21.5,2.766666667
1.5.12,06:00,166.4322581,1135,21.56129032,2.803225806
1.5.17,21:00,96.43225806,1371,13.4,1.625806452
1.5.11,13:00,105.9225806,1889,12.60322581,2.383870968
1.10.10,09:00,182.7806452,261,17.11935484,4.377419355
1.6.17,10:00,127.4,1537,10.24333333,2.223333333
1.11.17,09:00,210.9466667,174,12.19333333,4.917857143
1.4.10,19:00,114.7633333,1554,18.5,4.72
1.1.11,13:00,160.2806452,658,16.75806452,3.903225806
1.9.14,21:00,139.3033333,340,29.52333333,4.693333333
1.5.15,16:00,128.2516129,1874,11.45483871,3.270967742
1.5.14,04:00,104.2774194,832,16.47741935,1.132258065
1.8.16,09:00,143.6774194,789,11.90967742,2.635483871
1.10.17,22:00,117.8870968,555,12.17419355,1.729032258
1.11.16,12:00,205.48,408,12.95666667,6.003333333
1.10.13,21:00,126.3096774,522,13.9,2.503225806
1.6.11,18:00,113.09,1565,12,2.06
1.7.11,12:00,129.1709677,1689,12.29354839,2.761290323
1.10.12,19:00,161.6935484,180,17.93225806,3.493548387
1.2.16,06:00,202.7931034,660,13.57241379,5.006896552
1.12.11,21:00,121.816129,831,10.5516129,2.729032258
1.4.15,17:00,147.93,1701,14.97333333,1.473333333
1.8.13,23:00,94.17096774,606,13.6516129,1.935483871
1.2.13,05:00,108.8035714,1074,18.36785714,3.071428571
1.9.10,17:00,141.6533333,922,14.23,3.543333333
1.4.18,17:00,109.8,1730,15.89666667,1.22
1.10.17,20:00,142.0967742,351,14.40645161,1.829032258
1.7.11,17:00,123.6129032,1773,12.62258065,2.490322581
1.11.13,08:00,264.54,1966,14.23666667,5.136666667
1.2.15,11:00,193.0535714,906,14.40357143,6.121428571
1.4.10,04:00,118.1233333,960,18.89333333,3.546666667
1.10.10,17:00,169.6258065,201,16.49354839,3.54516129
1.9.18,12:00,98.06,1503,8.46,0.176666667
1.3.10,12:00,122.4,1245,15.01612903,4.148387097
1.11.14,09:00,290.0206897,44,20.95517241,5
1.3.14,01:00,108.0741935,639,23.49354839,2.683870968
1.2.15,14:00,186.0678571,909,13.98571429,6.15
1.8.15,03:00,65.40645161,890,12.21935484,-0.103225806
1.2.17,02:00,52.02857143,1495,14.88214286,3.657142857
1.11.16,07:00,278.3,1970,13.88,7.093103448
1.3.16,07:00,210.5483871,601,19.32258065,4.425806452
1.5.13,11:00,140.0935484,1848,12.91935484,4.209677419
1.12.17,17:00,181.483871,288,11.39677419,5.983870968
1.5.14,23:00,98.87741935,1278,16.69677419,0.85483871
1.3.17,09:00,176.7225806,1220,15.22258065,2.777419355
1.6.10,03:00,66.36666667,871,17.31,3.186666667
1.1.10,03:00,83.56129032,489,20.75483871,3.332258065
1.2.17,11:00,188.25,702,21.34285714,5.678571429
1.12.12,17:00,223.4,535,15.11612903,4.719354839
1.11.10,03:00,96.00333333,717,20.21333333,2.756666667
1.11.10,20:00,199.1666667,86,29.07666667,4.246666667
1.3.11,11:00,175.8225806,950,32.48064516,5.067741935
1.4.11,04:00,105.5233333,966,32.43333333,2.443333333
1.6.13,20:00,98.27333333,1351,13.10666667,1.513333333
1.6.10,09:00,138.6666667,1200,17.51333333,5.47
1.1.16,16:00,222.5677419,396,14.31290323,3.870967742
1.2.14,14:00,136.3857143,1574,8.057142857,3.264285714
1.12.16,04:00,150.0096774,98,19.66451613,4.161290323
1.3.14,23:00,146.0451613,343,25.73870968,3.212903226
1.6.14,11:00,154.2766667,1545,10.48666667,3.513333333
1.10.18,14:00,117.9451613,920,10.11935484,-0.887096774
1.10.11,23:00,111.7612903,696,14.41290323,2.390322581
1.9.11,14:00,145.4366667,1489,12.58333333,2.56
1.11.17,15:00,175.2966667,314,12.14333333,4.517241379
1.9.13,20:00,156.7666667,49,19.35333333,2.833333333
1.4.16,09:00,173.97,1553,11.88333333,6.546666667
1.3.16,11:00,165.6645161,1426,16.63548387,3.8
1.2.11,07:00,209.7,284,26.74642857,3.542857143
1.4.14,07:00,214.3166667,542,23.84666667,3.7
1.12.13,03:00,75.91935484,1419,11.45483871,1.725806452
1.5.13,23:00,97.10645161,1630,15.27741935,3.435483871
1.11.16,22:00,191.1,117,17.37666667,5.313333333
1.10.16,15:00,174.1677419,704,14.89032258,4.35483871
1.7.15,02:00,54.8,1382,10.69032258,4.983870968
1.5.15,23:00,79.12903226,1678,10.22903226,2.438709677
1.9.11,17:00,157.9633333,1124,14.02333333,2.11
1.8.14,02:00,49.88387097,1179,8.190322581,1.819354839
1.12.16,17:00,298.4612903,1942,25.77741935,6.183870968
1.1.14,06:00,169.3645161,695,11.06774194,2.45483871
1.10.12,01:00,71.21935484,813,13.29354839,2.377419355
1.6.18,11:00,99.13666667,1646,10.00666667,3.031034483
1.8.14,06:00,157.2322581,344,10.92258065,3.609677419
1.5.18,12:00,106.6516129,1879,16.7,1.56
1.9.10,04:00,104.0266667,153,13.48666667,2.763333333
1.12.18,05:00,76.8516129,950,10.1516129,1.696
1.12.13,11:00,195.7451613,948,14.2516129,3.064516129
1.2.11,18:00,184.5607143,281,26.55357143,3.267857143
1.10.14,01:00,75.07741935,785,10.54516129,2.683870968
1.6.11,17:00,119.8433333,1609,12.08,2.19
1.5.12,14:00,144.1,1895,17.66451613,2.425806452
1.1.15,08:00,275.0258065,238,14.23225806,5.596774194
1.9.13,03:00,84.54,151,15.53333333,1.836666667
1.5.17,08:00,150.9096774,1213,13.11290323,2.490322581
1.6.18,09:00,107.94,1431,9.976666667,3.2
1.3.18,14:00,119.316129,1507,13.99354839,3.912903226
1.9.17,23:00,85.67333333,429,12.03666667,1.16
1.1.16,06:00,194.8419355,578,11.61935484,4.867741935
1.2.15,21:00,174.7857143,444,18.01785714,5.921428571
1.7.13,02:00,54.20645161,1141,14.97741935,1.664516129
1.6.13,04:00,82.67,1028,12.57,1.77
1.4.12,10:00,153.58,1787,13.05,2.82
1.8.12,06:00,180.3322581,118,14.16774194,2.683870968
1.3.18,05:00,97.23870968,1052,13.2483871,5.064516129
1.11.11,01:00,123.41,23,24.57,2.423333333
1.2.16,15:00,153.3655172,1364,11.14137931,3.765517241
1.11.14,14:00,230.8655172,276,16.87931034,3.531034483
1.11.18,14:00,135.2566667,583,13.24666667,6.61
1.10.13,20:00,132.5935484,483,14.0516129,2.583870968
1.1.17,18:00,289.7612903,1965,25.72258065,8.841935484
1.11.15,21:00,123.6133333,910,14.11,2.683333333
1.8.16,21:00,103.783871,823,14.72258065,1.658064516
1.2.15,07:00,247.3535714,97,16.98571429,6.807142857
1.11.12,19:00,230.6733333,29,21.11333333,3.633333333
1.4.14,09:00,187.0966667,1157,21.58666667,3.036666667
1.10.15,15:00,191.1322581,851,17.2,-0.24
1.10.12,02:00,62.6516129,880,13.40322581,2.329032258
1.4.11,23:00,103.14,1432,31.10333333,2.74
1.11.13,13:00,188.7633333,418,12.69,4.16
1.6.16,18:00,122.2383333,1663,13.79666667,6.003333333
1.9.13,01:00,84.03333333,291,16.43333333,2.003333333
1.9.14,09:00,215.53,318,25.23,6.693333333
1.10.14,09:00,211.9258065,368,12.75806452,4.29
1.5.18,09:00,122.6451613,1661,18.17741935,1.6
1.7.15,03:00,62.08064516,1156,11.16451613,5.003225806
1.5.18,11:00,108.4967742,1852,16.76774194,1.438709677
1.11.17,03:00,75.41,749,10.66333333,3.344827586
1.8.16,20:00,103.0129032,964,15.23225806,1.687096774
1.2.18,10:00,148.7321429,1092,11.91071429,3.637037037
1.11.16,23:00,178.04,178,15.81666667,5.46
1.3.18,02:00,55.4483871,1548,14.09032258,3.106451613
1.11.14,04:00,114.137931,209,17.1137931,2.396551724
1.4.14,21:00,126.9966667,863,20.53,1.583333333
1.6.14,15:00,139.74,1770,10.68,3.56
1.11.13,20:00,192.3333333,1971,20.28666667,4.183333333
1.1.17,00:00,199.5322581,131,26.50967742,8.174193548
1.9.13,10:00,201.6333333,441,16.98,3.233333333
1.8.16,08:00,156.1516129,523,12.48387097,2.938709677
1.7.10,08:00,143.4451613,530,12.98709677,3.877419355
1.1.10,02:00,87.40967742,461,20.90645161,3.274193548
1.6.17,20:00,83.11,1619,12.53333333,1.453333333
1.6.17,16:00,120.0733333,1794,11.53666667,1.98
1.8.15,09:00,141.7193548,1093,10.45483871,0.870967742
1.9.11,08:00,211.0133333,239,17.68666667,3.01
1.11.14,16:00,264.7551724,21,19.82068966,3.865517241
1.10.15,22:00,143.9129032,313,20.99677419,0.148
1.6.12,01:00,57.34,1566,10.78666667,1.79
1.4.11,00:00,91.35,1388,31.06666667,3.186666667
1.7.11,03:00,60.71290323,1056,11.38064516,1.835483871
1.5.16,11:00,132.8580645,1789,12.72096774,4.432786885
1.3.16,23:00,124.2129032,1094,19.40645161,3.103225806
1.1.12,01:00,92.30967742,1003,15.14193548,1.712903226
1.4.10,12:00,116.9433333,1877,17.25,5.063333333
1.1.15,20:00,161.6419355,537,15.82903226,3.912903226
1.12.10,20:00,185.1709677,1955,24.27741935,4.177419355
1.4.18,13:00,108.71,1771,14.37333333,1.44137931
1.12.15,06:00,110.4677419,1420,9.780645161,1.593548387
1.11.12,12:00,211.8566667,526,14.56333333,3.376666667
1.2.11,20:00,135.8464286,549,26.47142857,2.807142857
1.2.13,14:00,177.2321429,1279,21.46428571,4.057142857
1.3.16,17:00,170.5548387,1254,16.81612903,3.683870968
1.4.16,07:00,216.99,759,14.79333333,7.1
1.9.18,01:00,64.47666667,805,9.35,-0.293333333
1.3.13,08:00,222.716129,1250,28.06129032,4.741935484
1.7.12,04:00,96.16451613,452,12.06774194,1.629032258
1.2.18,17:00,141.5142857,903,11.34285714,3.492857143
1.6.13,11:00,143.8366667,1425,14.32666667,2.293333333
1.2.10,23:00,122.4357143,826,18.91071429,4.207142857
1.1.18,19:00,133.2032258,613,12.09032258,2.670967742
1.8.10,01:00,55.9483871,777,9.309677419,2.993548387
1.4.14,17:00,144.0333333,1595,15.5,2.013333333
1.11.16,02:00,107.89,566,12.37333333,5.04
1.7.16,15:00,137.3483871,1398,11.67741935,2.548387097
1.8.12,10:00,141.3645161,1222,13.22903226,2.980645161
1.2.13,04:00,80.19285714,1346,18.11071429,2.732142857
1.10.15,12:00,173.5709677,962,17.15806452,0.256
1.8.13,14:00,132.0903226,1762,11.7516129,2.687096774
1.9.15,13:00,154.6,1437,10.19,1.260714286
1.7.18,08:00,119,1084,12.47741935,-1.077419355
1.9.13,23:00,117.5,89,18.39,2.333333333
1.9.15,21:00,147.2833333,331,14.73333333,0.725
1.8.12,14:00,134.1580645,1725,12.93225806,2.651612903
1.11.13,22:00,177.6966667,36,18.92,4.396666667
1.9.12,19:00,150.8066667,750,13.25,2.836666667
1.8.17,18:00,110.6193548,1169,10.22258065,0.203225806
1.9.17,19:00,135.7966667,275,13.64333333,1.923333333
1.7.10,18:00,105.8774194,1621,12.79677419,3.106451613
1.5.13,16:00,134.6225806,1885,13.47096774,3.887096774
1.11.14,20:00,223.9172414,1954,25.85517241,3.755172414
1.4.13,15:00,134.4233333,1918,15.21333333,2.23
1.4.18,14:00,109.8533333,1790,14.27333333,1.236666667
1.8.10,11:00,123.8387097,1105,10.36451613,3.95483871
1.3.18,12:00,124.7741935,1477,14.02258065,3.983333333
1.8.11,09:00,163.383871,410,12.70967742,3.461290323
1.1.12,02:00,76.97096774,1102,14.65806452,1.664516129
1.10.10,20:00,137.1580645,302,17.03225806,3.325806452
1.6.18,05:00,90.02,876,10.85333333,3.316666667
1.12.18,22:00,116.2258065,681,13.37096774,1.034782609
1.7.12,00:00,74.20322581,958,12.20967742,1.641935484
1.3.18,19:00,133.1387097,827,17.3,3.838709677
1.1.12,15:00,181.8451613,449,14.47096774,3.5
1.7.10,05:00,124.3967742,305,12.97419355,3.096774194
1.4.14,03:00,79.36,847,20.85,1.443333333
1.10.13,08:00,224.6645161,212,14.27741935,4.461290323
1.3.17,11:00,152.0580645,1541,14.37096774,2.774193548
1.6.11,22:00,100.79,830,12.59666667,1.94
1.7.17,19:00,100.0548387,1341,10.52903226,0.480645161
1.9.13,18:00,183.8433333,213,17.71666667,2.823333333
1.2.18,09:00,173.6178571,649,13.42142857,3.65
1.5.11,15:00,106.5322581,1903,12.42258065,2.267741935
1.2.18,23:00,103.9678571,873,13.95,2.235714286
1.8.16,04:00,82.69677419,426,11.59032258,1.848387097
1.3.12,01:00,124.6483871,495,28.12258065,2.222580645
1.8.18,21:00,84.74193548,524,9.325806452,1.480645161
1.11.18,07:00,179.1166667,35,14.36666667,6.85862069
1.11.18,15:00,141.1733333,424,13.47666667,6.666666667
1.9.15,05:00,193.5733333,1939,14.83333333,1.025
1.5.10,11:00,120.0903226,1731,14.39354839,4.409677419
1.11.17,12:00,159.3333333,604,10.74,4.010714286
1.9.15,07:00,249.5133333,1968,15.63,2.444444444
1.10.18,17:00,146.4516129,320,12.61612903,-0.719354839
1.4.15,23:00,95.55333333,1334,16.06666667,0.223333333
1.4.13,03:00,64.81333333,1812,15.37,1.453333333
1.4.10,15:00,116.5733333,1898,16.94333333,5.253333333
1.5.17,00:00,58.08709677,1347,13.48064516,1.222580645
1.3.15,16:00,154.1967742,1412,18.59354839,2.777419355
1.7.13,08:00,185.5032258,860,16.77096774,3.890322581
1.11.17,22:00,165.0933333,185,17.74333333,4.634482759
1.8.11,13:00,136.9290323,1329,10.84516129,3.2
1.6.14,01:00,70.85,1101,11.26666667,1.883333333
1.5.13,03:00,70.88387097,1625,13.46451613,2.961290323
1.10.13,05:00,147.4774194,372,12.7,3.538709677
1.11.15,00:00,103.89,1266,12.57666667,2.353333333
1.9.10,18:00,144.02,589,14.22,3.23
1.9.10,06:00,222.3333333,1947,18.57,4.206666667
1.3.11,13:00,152.6806452,1285,30.60645161,4.7
1.11.16,03:00,101.3566667,612,11.75666667,4.903333333
1.5.14,05:00,156.8290323,563,17.02903226,1.703225806
1.9.16,23:00,99.83,337,12.95,2.1
1.1.13,14:00,209.4064516,580,19.62258065,4.441935484
1.2.17,19:00,167.3571429,621,21.06071429,4.921428571
1.12.14,23:00,138.4935484,854,14.17741935,2.490322581
1.6.12,08:00,137.34,1386,11.87666667,2.796666667
1.7.10,23:00,79.86129032,825,11.73870968,2.722580645
1.12.16,09:00,335.8193548,1960,23.27096774,6.858064516
1.11.11,09:00,259.6866667,1934,24.79333333,4.62
1.10.10,07:00,207.5193548,65,17.03870968,4.503225806
1.3.17,12:00,141.0064516,1636,13.89032258,2.622580645
1.7.12,20:00,113.2387097,1121,12.60967742,2.764516129
1.1.18,00:00,75.79354839,1402,10.09677419,2.532258065
1.7.16,19:00,111.1129032,1132,12.45806452,2.35483871
1.2.12,10:00,223.0793103,437,24.02413793,4.406896552
1.3.18,09:00,149.9741935,1104,15.45806452,4.725806452
1.8.18,08:00,116.6032258,299,7.596774194,2.109677419
1.3.11,03:00,94.62258065,892,30.54516129,2.132258065
1.7.16,09:00,152.9387097,620,11.26129032,3.296774194
1.1.18,21:00,106.8935484,900,11.08709677,2.377419355
1.4.15,08:00,192.2433333,1079,18.84666667,2.803333333
1.5.18,14:00,105.0387097,1908,16.48387097,1.848387097
1.2.14,11:00,143.8928571,1544,8.657142857,3.225
1.12.11,18:00,173.7774194,463,10.47096774,2.996774194
1.7.13,13:00,133.7096774,1856,15.15806452,3.441935484
1.6.14,06:00,190.8066667,387,14.41666667,3.743333333
1.11.15,14:00,177.4033333,857,13.14,3.296666667
1.5.17,02:00,47.29032258,1405,12.80967742,1.477419355
1.3.15,02:00,56.06774194,1491,17.9516129,1.458064516
1.12.11,14:00,168.2548387,862,9.358064516,3.683870968
1.8.17,08:00,143.2032258,406,10.32580645,1.032258065
1.2.14,05:00,74.42857143,1524,6.525,2.721428571
1.12.18,07:00,149.2967742,447,11.00322581,3.336
1.10.17,06:00,170.8225806,230,9.948387097,2.164516129
1.9.12,08:00,198.65,389,13.86666667,3.79
1.4.16,12:00,151.6166667,1759,11.56,6.006666667
1.10.12,08:00,230.516129,106,17.28709677,4.812903226
1.7.17,01:00,43.36774194,931,7.680645161,0.325806452
1.3.14,20:00,175.4258065,319,29.20645161,3.448387097
1.4.12,13:00,148.4233333,1851,11.83666667,2.513333333
1.11.17,19:00,201.19,69,17.29333333,5.031034483
1.7.14,17:00,122.6580645,1694,13.46451613,3.474193548
1.2.11,03:00,56.5,1328,22.57142857,1.742857143
1.3.12,14:00,173.0096774,1320,27.00645161,3.580645161
1.12.13,22:00,158.1225806,858,16.54516129,3.132258065
1.2.15,15:00,191.5107143,840,14.16071429,6.253571429
1.5.16,07:00,161.4241935,1204,14.8016129,5.033870968
1.9.17,00:00,69.19,415,11.43666667,0.926666667
1.2.16,09:00,239.0241379,669,15.02758621,5.393103448
1.9.14,06:00,229.2666667,1935,28.88333333,5.483333333
1.11.15,11:00,197.96,732,13.96666667,3.67
1.11.11,20:00,178.79,1940,27.78333333,2.986666667
1.5.14,16:00,150.7774194,1795,11.35483871,1.719354839
1.4.11,15:00,116.89,1921,20.57666667,2.886666667
1.8.17,22:00,97.86451613,462,11.17419355,0.051612903
1.12.14,16:00,224.8354839,266,14.43225806,3.609677419
1.12.15,03:00,37.83225806,1737,9.577419355,0.941935484
1.3.12,13:00,175.516129,1235,27.53870968,3.758064516
1.9.17,14:00,131.8566667,1171,10.65666667,1.933333333
1.6.12,21:00,90.32333333,1540,11.87,1.686666667
1.1.17,12:00,232.8806452,192,21.80645161,7.341935484
1.11.10,01:00,125.1666667,377,24.16666667,2.89
1.10.16,14:00,169.2677419,808,14.55483871,4.519354839
1.12.16,14:00,258.2451613,114,22.93548387,5.04137931
1.7.15,06:00,164.3483871,642,12.75483871,7.164516129
1.5.16,06:00,165.8274194,1036,15.19354839,4.787096774
1.10.15,00:00,92.9483871,330,16.47741935,-0.788
1.9.13,16:00,182.5433333,814,15.99333333,3.003333333
1.12.16,07:00,296.6741935,1951,21.57741935,6.387096774
1.12.14,09:00,235.8645161,336,13.49032258,4.54516129
1.9.16,10:00,169.8766667,782,11.89,3.126666667
1.1.10,05:00,117.8677419,199,21.1516129,3.796774194
1.6.10,04:00,91.34,546,18.00333333,3.5
1.7.12,12:00,144.8774194,1623,12.80645161,2.396774194
1.2.10,15:00,152.0964286,1155,16.575,5.378571429
1.3.18,10:00,140.3387097,1309,14.39032258,4.341935484
1.3.10,00:00,90.20645161,1013,15.32903226,2.977419355
1.3.10,16:00,119.4774194,1228,15.09677419,3.419354839
1.11.12,07:00,275.4133333,37,16.95333333,4.263333333
1.3.14,16:00,166.5258065,1403,19.56774194,2.903225806
