Month,GMT,RNXO,RO3,RPM25,RSO2,AQI
1.3.11,20:00,159.0548387,18.69354839,33.61290323,3.251612903,179.0548387
1.3.11,21:00,150.7580645,19.2516129,34.52903226,3.038709677,170.7580645
1.3.11,22:00,150.2806452,19.02580645,35.26774194,3.038709677,170.2806452
1.3.11,23:00,144.8612903,19.26774194,34.61290323,2.864516129,164.8612903
1.4.11,0:00,91.35,32.75,31.06666667,3.186666667,111.35
1.4.11,1:00,81.91,33.50666667,30.95666667,1.89,101.91
1.4.11,2:00,75.11333333,32.99333333,31.13,1.92,126.3916667
1.4.11,3:00,80.77666667,31.01333333,31.41666667,2.176666667,100.7766667
1.4.11,4:00,105.5233333,26.5,32.43333333,2.443333333,125.5233333
1.4.11,5:00,163.9633333,20.42333333,34.39,3.066666667,183.9633333
1.4.11,6:00,203.6366667,18.65333333,35.54333333,3.763333333,223.6366667
1.4.11,7:00,194.0166667,22.47666667,36.52333333,4.403333333,214.0166667
1.4.11,8:00,187.03,26.33,35.6,4.646666667,207.03
1.4.11,9:00,167.8366667,32.04333333,32.50666667,4.536666667,187.8366667
1.4.11,10:00,148.7133333,39.02,28.36666667,4.256666667,168.7133333
1.4.11,11:00,132.2933333,46.36,24.14,3.813333333,152.2933333
1.4.11,12:00,125.3833333,52.22,22.32666667,3.273333333,145.3833333
1.4.11,13:00,120.7733333,56.19,21.64333333,3.1,140.7733333
1.4.11,14:00,117.46,57.71666667,21.09666667,2.91,137.46
1.4.11,15:00,116.89,58.07666667,20.57666667,2.886666667,136.89
1.4.11,16:00,118.8833333,57.48333333,21.08,2.783333333,138.8833333
1.4.11,17:00,122.3433333,54.90333333,21.5,2.766666667,142.3433333
1.4.11,18:00,123.2866667,49.92,22.67,2.73,143.2866667
1.4.11,19:00,121.5333333,43.12333333,24.49,2.706666667,141.5333333
1.4.11,20:00,121.6266667,37.36,27.08333333,2.953333333,141.6266667
1.4.11,21:00,125.1,33.69,29.57,3.096666667,145.1
1.4.11,22:00,117.5766667,32.61666667,30.24333333,2.903333333,137.5766667
1.4.11,23:00,103.14,33.46333333,31.10333333,2.74,123.14
1.5.11,0:00,64.99677419,42.21612903,13.33548387,2.570967742,113.7459677
1.5.11,1:00,53.71290323,43.10645161,12.71290323,1.622580645,99.64112904
1.5.11,2:00,49.01612903,42.18709677,12.41612903,1.732258065,93.77016129
1.5.11,3:00,56.89032258,38.76774194,11.99677419,1.774193548,103.6129032
1.5.11,4:00,81.32258065,32.60645161,12.96129032,2.051612903,101.3225807
1.5.11,5:00,127.9483871,27.62580645,15.08064516,2.587096774,147.9483871
1.5.11,6:00,148.7580645,28.24193548,15.10645161,3.064516129,168.7580645
1.5.11,7:00,139.3322581,31.43870968,14.66774194,3.116129032,159.3322581
1.5.11,8:00,127.8129032,36.39677419,13.50967742,3.238709677,147.8129032
1.5.11,9:00,120.4516129,40.4483871,12.75483871,2.94516129,140.4516129
1.5.11,10:00,117.0741935,42.87419355,12.61935484,2.651612903,137.0741935
1.5.11,11:00,114.1677419,45.4516129,12.78709677,2.55483871,134.1677419
1.5.11,12:00,109.583871,48.30322581,12.80967742,2.477419355,129.583871
1.5.11,13:00,105.9225806,50.38387097,12.60322581,2.383870968,125.9225806
1.5.11,14:00,108.0612903,51.57419355,12.78064516,2.403225806,128.0612903
1.5.11,15:00,106.5322581,52.21612903,12.42258065,2.267741935,126.5322581
1.5.11,16:00,107.1580645,51.41612903,12.73548387,2.390322581,127.1580645
1.5.11,17:00,107.0419355,50.67419355,12.27096774,2.390322581,127.0419355
1.5.11,18:00,101.5612903,49.10967742,12.37419355,2.329032258,121.5612903
1.5.11,19:00,94.70322581,48.0516129,12.20967742,2.24516129,114.7032258
1.5.11,20:00,91.81935484,43.72580645,12.81612903,2.219354839,111.8193548
1.5.11,21:00,89.88387097,41.11935484,13.19354839,2.258064516,109.883871
1.5.11,22:00,86.53870968,39.5,13.28709677,2.24516129,106.5387097
1.5.11,23:00,78.06774194,39.07096774,13.40967742,2.2,130.0846774
1.6.11,0:00,70.72,27.44,11.44333333,1.91,120.9
1.6.11,1:00,58.65333333,28.65,10.43,1.443333333,105.8166667
1.6.11,2:00,54.32,29.17333333,10.65,1.466666667,100.4
1.6.11,3:00,62.78333333,26.37333333,10.64333333,1.59,110.9791667
1.6.11,4:00,88.53,22.38,10.53666667,1.813333333,108.53
1.6.11,5:00,130.9033333,19.69,12.5,2.31,150.9033333
1.6.11,6:00,154.95,20.30666667,13.05666667,2.783333333,174.95
1.6.11,7:00,149.69,22.74333333,13.24333333,3.016666667,169.69
1.6.11,8:00,141.3066667,25.80666667,13.12333333,2.886666667,161.3066667
1.6.11,9:00,135.7766667,28.58,12.86,2.72,155.7766667
1.6.11,10:00,132.4233333,32.16333333,12.64333333,2.636666667,152.4233333
1.6.11,11:00,131.2666667,34.91333333,12.82666667,2.676666667,151.2666667
1.6.11,12:00,128.7133333,36.76,12.11,2.92,148.7133333
1.6.11,13:00,125.18,38.67,12.22666667,2.696666667,145.18
1.6.11,14:00,124.19,39.85333333,12.12666667,2.64,144.19
1.6.11,15:00,124.1233333,39.61666667,11.96,2.426666667,144.1233333
1.6.11,16:00,123.6233333,38.80333333,12.14666667,2.336666667,143.6233333
1.6.11,17:00,119.8433333,37.54333333,12.08,2.19,139.8433333
1.6.11,18:00,113.09,36.12666667,12,2.06,133.09
1.6.11,19:00,103.1166667,34.04333333,11.63666667,1.93,123.1166667
1.6.11,20:00,99.28333333,30.41666667,11.58,1.906666667,119.2833333
1.6.11,21:00,104.8466667,26.56333333,12.10333333,1.903333333,124.8466667
1.6.11,22:00,100.79,24.51333333,12.59666667,1.94,120.79
1.6.11,23:00,86.71666667,25.42666667,12.09,1.796666667,106.7166667
1.7.11,0:00,73.90322581,28.91290323,12.07096774,2.9,124.8790323
1.7.11,1:00,61.55483871,29.07741935,11.89677419,1.635483871,109.4435484
1.7.11,2:00,53.61612903,29.65806452,11.58387097,1.687096774,99.52016129
1.7.11,3:00,60.71290323,27.59354839,11.38064516,1.835483871,108.391129
1.7.11,4:00,87.90322581,23.16129032,11.91290323,2.119354839,107.9032258
1.7.11,5:00,129.316129,19.74193548,13.28709677,2.658064516,149.316129
1.7.11,6:00,153.5935484,19.80322581,13.53870968,3.170967742,173.5935484
1.7.11,7:00,148.6548387,22.72580645,13.53225806,3.293548387,168.6548387
1.7.11,8:00,145.3032258,25.94193548,13.11612903,3.4,165.3032258
1.7.11,9:00,136.1645161,30.60645161,12.84193548,3.109677419,156.1645161
1.7.11,10:00,131.1870968,34.81935484,12.37419355,2.890322581,151.1870968
1.7.11,11:00,129.0967742,37.83870968,12.12903226,2.861290323,149.0967742
1.7.11,12:00,129.1709677,39.99032258,12.29354839,2.761290323,149.1709677
1.7.11,13:00,127.8806452,42.3,12.81290323,2.706451613,147.8806452
1.7.11,14:00,125.3129032,43.89032258,12.62580645,2.619354839,145.3129032
1.7.11,15:00,122.8645161,45.26451613,12.86774194,2.5,142.8645161
1.7.11,16:00,125.6870968,44.51935484,12.8516129,2.493548387,145.6870968
1.7.11,17:00,123.6129032,42.61935484,12.62258065,2.490322581,143.6129032
1.7.11,18:00,119.6258065,41.09354839,12.80967742,2.480645161,139.6258065
1.7.11,19:00,112.1,38.18064516,13.37741935,2.487096774,132.1
1.7.11,20:00,104.5258065,33.53548387,13.6516129,2.370967742,124.5258065
1.7.11,21:00,103.8935484,30.30967742,14.46129032,2.358064516,123.8935484
1.7.11,22:00,100.2483871,28.39677419,14.09677419,2.312903226,120.2483871
1.7.11,23:00,88.77096774,28.22258065,12.6483871,2.232258065,108.7709677
1.8.11,0:00,75.49677419,21.7,10.93548387,2.512903226,126.8709677
1.8.11,1:00,64.24193548,22.43870968,10.15483871,2.212903226,112.8024194
1.8.11,2:00,57.37419355,22.50645161,10.1516129,2.183870968,104.2177419
1.8.11,3:00,65.42258065,20.21290323,10.90322581,2.248387097,114.2782258
1.8.11,4:00,93.21290323,16.82580645,11.43870968,2.509677419,113.2129032
1.8.11,5:00,148.0258065,12.37419355,13.81290323,3.070967742,168.0258065
1.8.11,6:00,187.3290323,11.47419355,14.12258065,3.548387097,207.3290323
1.8.11,7:00,185.6548387,13.31290323,13.77741935,3.838709677,205.6548387
1.8.11,8:00,173.4806452,16.08387097,13.36451613,3.729032258,193.4806452
1.8.11,9:00,163.383871,19.14516129,12.70967742,3.461290323,183.383871
1.8.11,10:00,152.3,23.42258065,12.28064516,3.387096774,172.3
1.8.11,11:00,147.9354839,26.81290323,11.63870968,3.425806452,167.9354839
1.8.11,12:00,139.2741935,30.33870968,11.01290323,3.283870968,159.2741935
1.8.11,13:00,136.9290323,31.76129032,10.84516129,3.2,156.9290323
1.8.11,14:00,134.6612903,32.57741935,10.76451613,3.093548387,154.6612903
1.8.11,15:00,131.8548387,33.41290323,11.84193548,3.090322581,151.8548387
1.8.11,16:00,133.6129032,32.84193548,12.01290323,3.151612903,153.6129032
1.8.11,17:00,132.8225806,31.26774194,11.29677419,3.103225806,152.8225806
1.8.11,18:00,126.7096774,29.1,11.3516129,2.806451613,146.7096774
1.8.11,19:00,116.1935484,26.00322581,11.53870968,2.561290323,136.1935484
1.8.11,20:00,107.916129,23.32580645,12.68387097,2.651612903,127.916129
1.8.11,21:00,109.0258065,20.9,12.81935484,2.651612903,129.0258065
1.8.11,22:00,103.5032258,19.35483871,12.02580645,2.570967742,123.5032258
1.8.11,23:00,91.27419355,19.20967742,11.26451613,2.419354839,111.2741936
1.9.11,0:00,88.68666667,22.30666667,14.09333333,1.71,108.6866667
1.9.11,1:00,76.56,23.26333333,13.78,1.216666667,128.2
1.9.11,2:00,68.09,25.18333333,12.95333333,1.176666667,117.6125
1.9.11,3:00,75.34333333,24.06,12.9,1.13,126.6791667
1.9.11,4:00,105.5766667,20.26333333,14.71666667,1.433333333,125.5766667
1.9.11,5:00,171.6933333,15.28,17.15,2.156666667,191.6933333
1.9.11,6:00,232.4666667,13.32666667,18.13666667,2.823333333,252.4666667
1.9.11,7:00,234.7533333,13.79666667,18.57333333,3.09,254.7533333
1.9.11,8:00,211.0133333,16.41333333,17.68666667,3.01,231.0133333
1.9.11,9:00,181.62,20.62666667,15.41666667,2.763333333,201.62
1.9.11,10:00,159.5166667,24.98333333,14.32333333,2.763333333,179.5166667
1.9.11,11:00,147.8633333,29.67,13.08333333,2.736666667,167.8633333
1.9.11,12:00,141.69,32.36333333,12.52333333,2.63,161.69
1.9.11,13:00,141.21,34.24,12.44666667,2.553333333,161.21
1.9.11,14:00,145.4366667,34.55666667,12.58333333,2.56,165.4366667
1.9.11,15:00,146.4166667,34.13,12.93666667,2.33,166.4166667
1.9.11,16:00,149.2533333,32.73666667,13.29333333,2.186666667,169.2533333
1.9.11,17:00,157.9633333,28.74333333,14.02333333,2.11,177.9633333
1.9.11,18:00,161.4033333,24.41333333,14.96666667,1.98,181.4033333
1.9.11,19:00,148.1033333,22.15333333,16.05,1.94,168.1033333
1.9.11,20:00,135.61,21.1,16.56333333,1.796666667,155.61
1.9.11,21:00,127.13,21.13,16.47666667,1.803333333,147.13
1.9.11,22:00,119.2166667,21.38666667,16.35,1.67,139.2166667
1.9.11,23:00,108.9233333,21.46,16.02,1.613333333,128.9233333
1.10.11,0:00,106.1612903,23.76451613,14.97741935,2.583870968,126.1612903
1.10.11,1:00,91.0483871,25.01290323,14.03225806,1.712903226,111.0483871
1.10.11,2:00,81.52903226,26.88064516,12.98387097,1.970967742,101.5290323
1.10.11,3:00,86.28387097,26.09032258,12.98709677,2,106.283871
1.10.11,4:00,110.9451613,22.13870968,13.82258065,2.251612903,130.9451613
1.10.11,5:00,170.7193548,16.06451613,16.36774194,2.803225806,190.7193548
1.10.11,6:00,231.3774194,11.31612903,16.81612903,3.490322581,251.3774194
1.10.11,7:00,245.383871,10.69354839,17.36451613,3.803225806,265.383871
1.10.11,8:00,221.9129032,14.01612903,16.81612903,3.716129032,241.9129032
1.10.11,9:00,188.2709677,19.41612903,14.99677419,3.474193548,208.2709677
1.10.11,10:00,164.6516129,24.91290323,12.98064516,3.277419355,184.6516129
1.10.11,11:00,154.5967742,28.65806452,12.13548387,3.248387097,174.5967742
1.10.11,12:00,148.3774194,31.3516129,11.79032258,3.070967742,168.3774194
1.10.11,13:00,149.6225806,32.49677419,12.14193548,3.077419355,169.6225806
1.10.11,14:00,153.6935484,31.51935484,12.76129032,3.077419355,173.6935484
1.10.11,15:00,155.8096774,29.99032258,13.07419355,2.916129032,175.8096774
1.10.11,16:00,169.4032258,25.86451613,14.07741935,2.903225806,189.4032258
1.10.11,17:00,178.4354839,20.89354839,16.08387097,2.796774194,198.4354839
1.10.11,18:00,176.0935484,18.63548387,16.93225806,2.806451613,196.0935484
1.10.11,19:00,157.083871,19.63225806,17.20967742,2.709677419,177.083871
1.10.11,20:00,141.6451613,20.08064516,16.9516129,2.583870968,161.6451613
1.10.11,21:00,133.4354839,20.12903226,16.17096774,2.483870968,153.4354839
1.10.11,22:00,124.7870968,20.56451613,15.31612903,2.477419355,144.7870968
1.10.11,23:00,111.7612903,22.71612903,14.41290323,2.390322581,131.7612903
1.11.11,0:00,138.6266667,10.69666667,24.90666667,3.076666667,158.6266667
1.11.11,1:00,123.41,10.82333333,24.57,2.423333333,143.41
1.11.11,2:00,98.21666667,12.92,23.80666667,2.44,118.2166667
1.11.11,3:00,90.31333333,14.14333333,22.99666667,2.393333333,110.3133333
1.11.11,4:00,93.51333333,13.95666667,22.36666667,2.34,113.5133333
1.11.11,5:00,124.1733333,12.33333333,23.05,2.686666667,144.1733333
1.11.11,6:00,191.1333333,9.743333333,25.56666667,3.43,211.1333333
1.11.11,7:00,254.65,7.55,25.10333333,4.26,274.65
1.11.11,8:00,268.0833333,7.086666667,24.8,4.596666667,288.0833333
1.11.11,9:00,259.6866667,8.326666667,24.79333333,4.62,279.6866667
1.11.11,10:00,238.7966667,10.52,24.50666667,4.33,258.7966667
1.11.11,11:00,224.9133333,12.77,24.58333333,4.423333333,244.9133333
1.11.11,12:00,216.2166667,14.39,24.75666667,4.403333333,236.2166667
1.11.11,13:00,206.2933333,14.78,24.90333333,4.176666667,226.2933333
1.11.11,14:00,205.06,14.51666667,24.26666667,3.85,225.06
1.11.11,15:00,217.5033333,11.89,25.33666667,3.62,237.5033333
1.11.11,16:00,232.1566667,9.586666667,26.62666667,3.603333333,252.1566667
1.11.11,17:00,232.1833333,8.213333333,28.16,3.45,252.1833333
1.11.11,18:00,222.3066667,7.813333333,27.60333333,3.246666667,242.3066667
1.11.11,19:00,203.2566667,7.906666667,27.38333333,3.16,223.2566667
1.11.11,20:00,178.79,8.653333333,27.78333333,2.986666667,198.79
1.11.11,21:00,160.5233333,10.01666667,26.04333333,2.77,180.5233333
1.11.11,22:00,155.2033333,11.21666667,25.05,2.783333333,175.2033333
1.11.11,23:00,146.27,12.19,24.92333333,2.716666667,166.27
1.12.11,0:00,95.44193548,28.75806452,9.080645161,2.506451613,115.4419355
1.12.11,1:00,77.10967742,31.12580645,8.193548387,1.987096774,128.8870968
1.12.11,2:00,57.43870968,35.97419355,7.874193548,1.938709677,104.2983871
1.12.11,3:00,51.76451613,38.49677419,7.338709677,1.84516129,97.20564516
1.12.11,4:00,56.21290323,38.28709677,7.093548387,1.964516129,102.766129
1.12.11,5:00,80.55806452,34.19032258,7.206451613,2.119354839,100.5580645
1.12.11,6:00,128.6225806,27.5,8,2.606451613,148.6225806
1.12.11,7:00,175.5741935,21.79677419,8.403225806,3.206451613,195.5741935
1.12.11,8:00,192.4903226,19.3,8.738709677,3.438709677,212.4903226
1.12.11,9:00,191.3096774,20.18064516,9.090322581,3.703225806,211.3096774
1.12.11,10:00,182.4354839,22.80322581,9.187096774,3.716129032,202.4354839
1.12.11,11:00,171.9967742,24.57741935,9.758064516,3.783870968,191.9967742
1.12.11,12:00,165.5774194,25.83225806,9.229032258,3.806451613,185.5774194
1.12.11,13:00,161.4935484,25.98709677,9.022580645,3.838709677,181.4935484
1.12.11,14:00,168.2548387,24.93548387,9.358064516,3.683870968,188.2548387
1.12.11,15:00,175.7064516,21.64193548,10.09354839,3.441935484,195.7064516
1.12.11,16:00,176.9903226,20.2,10.49677419,3.322580645,196.9903226
1.12.11,17:00,181.1451613,19.23548387,10.7483871,3.2,201.1451613
1.12.11,18:00,173.7774194,19.75483871,10.47096774,2.996774194,193.7774194
1.12.11,19:00,158.8709677,20.71290323,10.49677419,2.822580645,178.8709677
1.12.11,20:00,137.2548387,22.7483871,10.35806452,2.729032258,157.2548387
1.12.11,21:00,121.816129,24.52903226,10.5516129,2.729032258,141.816129
1.12.11,22:00,113.7935484,25.57096774,10.08064516,2.516129032,133.7935484
1.12.11,23:00,103.9935484,26.47419355,9.703225806,2.341935484,123.9935484
1.1.12,0:00,111.8129032,23.76774194,15.72258065,2.077419355,131.8129032
1.1.12,1:00,92.30967742,26.88064516,15.14193548,1.712903226,112.3096774
1.1.12,2:00,76.97096774,28.39032258,14.65806452,1.664516129,128.7137097
1.1.12,3:00,71.96774194,29.52580645,14.01935484,1.690322581,122.4596774
1.1.12,4:00,80.06129032,29.32903226,13.7516129,1.8,100.0612903
1.1.12,5:00,108.9548387,27.27741935,13.82580645,2.096774194,128.9548387
1.1.12,6:00,173.4645161,21.91935484,14.82903226,2.606451613,193.4645161
1.1.12,7:00,237.7935484,16.86774194,15.95806452,3.387096774,257.7935484
1.1.12,8:00,260.1225806,15.43225806,16.55483871,4.074193548,280.1225806
1.1.12,9:00,256.2774194,16.11612903,17.70967742,4.306451613,276.2774194
1.1.12,10:00,227.4774194,18.06451613,17.08387097,4.193548387,247.4774194
1.1.12,11:00,199.2709677,20.41935484,16.27096774,3.764516129,219.2709677
1.1.12,12:00,185.9451613,21.6516129,15.16129032,3.65483871,205.9451613
1.1.12,13:00,177.9548387,22.0516129,14.47741935,3.6,197.9548387
1.1.12,14:00,171.8193548,22.3516129,13.86129032,3.425806452,191.8193548
1.1.12,15:00,181.8451613,19.60967742,14.47096774,3.5,201.8451613
1.1.12,16:00,199.9677419,15.63225806,15.73548387,3.341935484,219.9677419
1.1.12,17:00,211.8,13.89354839,16.81935484,3.329032258,231.8
1.1.12,18:00,206.4354839,14.15806452,17.18709677,3.216129032,226.4354839
1.1.12,19:00,188.4516129,15.02903226,17.98064516,3.203225806,208.4516129
1.1.12,20:00,161.1354839,17.20322581,17.36451613,2.990322581,181.1354839
1.1.12,21:00,144.7322581,18.71612903,16.89354839,2.748387097,164.7322581
1.1.12,22:00,138.5064516,19.60967742,16.95806452,2.65483871,158.5064516
1.1.12,23:00,125.616129,20.91612903,16.8,2.448387097,145.616129
1.2.12,0:00,132.162069,23.72758621,20.7862069,2.9,152.162069
1.2.12,1:00,109.3586207,26.82758621,20.16551724,2.251724138,129.3586207
1.2.12,2:00,93.02068966,28.06896552,19.76551724,2.365517241,113.0206897
1.2.12,3:00,90.59655172,28.9,19.73448276,2.396551724,110.5965517
1.2.12,4:00,98.26551724,27.0137931,19.37586207,2.44137931,118.2655172
1.2.12,5:00,129.3551724,22.18965517,19.90344828,2.65862069,149.3551724
1.2.12,6:00,198.0310345,15.51034483,21.44482759,3.337931034,218.0310345
1.2.12,7:00,263.3758621,11.22758621,23.50689655,4.24137931,283.3758621
1.2.12,8:00,275.0655172,11.57586207,24.33448276,4.848275862,295.0655172
1.2.12,9:00,253.2103448,15.0862069,24.91034483,4.827586207,273.2103448
1.2.12,10:00,223.0793103,19.42068966,24.02413793,4.406896552,243.0793103
1.2.12,11:00,205.6275862,21.81724138,23.00344828,4.368965517,225.6275862
1.2.12,12:00,195.5724138,23.40689655,22.47931034,3.968965517,215.5724138
1.2.12,13:00,192.037931,23.75172414,21.59310345,4.006896552,212.037931
1.2.12,14:00,189.3448276,23.6137931,20.44482759,4.24137931,209.3448276
1.2.12,15:00,193.1827586,21.82413793,20.13103448,4.596551724,213.1827586
1.2.12,16:00,198.237931,19.13793103,19.71034483,3.727586207,218.237931
1.2.12,17:00,215.3275862,14.9862069,20.01034483,3.403448276,235.3275862
1.2.12,18:00,219.9241379,12.62758621,21.23103448,3.406896552,239.9241379
1.2.12,19:00,203.6241379,13.89655172,21.4137931,3.372413793,223.6241379
1.2.12,20:00,174.1103448,15.50689655,21.27586207,3.165517241,194.1103448
1.2.12,21:00,158.3137931,16.92758621,21.55862069,3.148275862,178.3137931
1.2.12,22:00,155.2655172,17.33793103,22.2862069,3.079310345,175.2655172
1.2.12,23:00,145.6482759,19.66206897,22.24827586,3.093103448,165.6482759
1.3.12,0:00,146.3645161,18.51935484,28.88387097,2.851612903,166.3645161
1.3.12,1:00,124.6483871,20.23548387,28.12258065,2.222580645,144.6483871
1.3.12,2:00,108.4258065,21.12903226,28.14516129,2.329032258,128.4258065
1.3.12,3:00,106.7870968,20.50322581,28.40322581,2.435483871,126.7870968
1.3.12,4:00,118.6516129,18.97096774,29.28064516,2.406451613,138.6516129
1.3.12,5:00,164.2677419,15.77419355,30.69677419,2.961290323,184.2677419
1.3.12,6:00,236.8677419,12.50967742,33.56129032,3.819354839,256.8677419
1.3.12,7:00,270.9290323,12.70967742,34.45806452,4.848387097,290.9290323
1.3.12,8:00,254.7258065,15.36129032,34.30967742,5.229032258,274.7258065
1.3.12,9:00,238.0032258,18.90322581,33.15806452,5.561290323,258.0032258
1.3.12,10:00,216.9645161,22.66774194,31.98064516,5.058064516,236.9645161
1.3.12,11:00,201.5709677,25.72903226,29.80645161,4.958064516,221.5709677
1.3.12,12:00,188.7419355,28.62258065,28.09032258,4.367741935,208.7419355
1.3.12,13:00,175.516129,30.33225806,27.53870968,3.758064516,195.516129
1.3.12,14:00,173.0096774,31.69354839,27.00645161,3.580645161,193.0096774
1.3.12,15:00,172.7612903,31.60967742,26.70322581,3.429032258,192.7612903
1.3.12,16:00,178.3290323,30.05483871,27.79032258,3.396774194,198.3290323
1.3.12,17:00,191.6903226,25.39354839,29.48709677,3.535483871,211.6903226
1.3.12,18:00,203.9645161,20.14516129,31.2516129,3.625806452,223.9645161
1.3.12,19:00,208.183871,16.22903226,32.42580645,3.719354839,228.183871
1.3.12,20:00,198.2483871,15.12903226,33.19354839,3.541935484,218.2483871
1.3.12,21:00,186.9258065,15.81290323,32.50967742,3.519354839,206.9258065
1.3.12,22:00,176.3193548,17.12903226,31.19677419,3.387096774,196.3193548
1.3.12,23:00,160.7677419,18.52258065,29.8,3.103225806,180.7677419
1.4.12,0:00,73.2,42.10666667,12.95,1.603333333,124
1.4.12,1:00,60.36333333,45.37,12.77,1.56,107.9541667
1.4.12,2:00,55.61666667,46.22,12.65666667,1.273333333,102.0208333
1.4.12,3:00,63.11333333,43.85333333,12.47666667,1.386666667,111.3916667
1.4.12,4:00,92.57666667,37.32,13.76333333,1.693333333,112.5766667
1.4.12,5:00,156.31,28.57666667,15.68333333,2.23,176.31
1.4.12,6:00,194.7033333,27.64,16.59333333,2.853333333,214.7033333
1.4.12,7:00,188.0966667,31.66333333,16.07666667,3.043333333,208.0966667
1.4.12,8:00,175.0366667,35.76666667,15.35,2.996666667,195.0366667
1.4.12,9:00,163.2,40.46,14.05666667,2.913333333,183.2
1.4.12,10:00,153.58,43.11333333,13.05,2.82,173.58
1.4.12,11:00,148.0666667,45.17333333,12.62666667,2.576666667,168.0666667
1.4.12,12:00,146.29,47.11,12.06333333,2.723333333,166.29
1.4.12,13:00,148.4233333,47.33333333,11.83666667,2.513333333,168.4233333
1.4.12,14:00,146.0133333,47.98,12.24333333,2.426666667,166.0133333
1.4.12,15:00,144.2233333,47.95666667,11.92666667,2.37,164.2233333
1.4.12,16:00,145.2466667,47.69666667,11.63333333,2.376666667,165.2466667
1.4.12,17:00,143.74,45.53666667,12.07,2.086666667,163.74
1.4.12,18:00,140.2766667,42.38,11.91333333,1.94,160.2766667
1.4.12,19:00,132.7533333,37.64,12.97666667,1.906666667,152.7533333
1.4.12,20:00,121.2566667,36.69333333,14.04333333,1.983333333,141.2566667
1.4.12,21:00,116.4033333,36.13666667,14.05,1.983333333,136.4033333
1.4.12,22:00,104.5766667,37.07666667,13.62333333,2.006666667,124.5766667
1.4.12,23:00,89.72333333,39.55,13.54666667,1.84,109.7233333
1.5.12,0:00,64.09032258,46.69677419,18.44516129,1.751612903,112.6129032
1.5.12,1:00,53.00967742,48.95483871,17.8,1.803225806,98.76209678
1.5.12,2:00,49.07096774,47.70322581,17.69677419,1.380645161,93.83870968
1.5.12,3:00,57.95483871,43.71612903,18.02580645,1.396774194,104.9435484
1.5.12,4:00,86.77096774,36.35483871,19.05483871,1.667741935,106.7709677
1.5.12,5:00,136.016129,30.08387097,21.01290323,2.161290323,156.016129
1.5.12,6:00,166.4322581,28.88064516,21.56129032,2.803225806,186.4322581
1.5.12,7:00,171.4483871,30.83548387,21.18064516,3.1,191.4483871
1.5.12,8:00,171.916129,33.6516129,20.69677419,3.283870968,191.916129
1.5.12,9:00,166.2967742,37.76774194,19.6,3.477419355,186.2967742
1.5.12,10:00,156.9774194,41.68064516,18.73870968,3.116129032,176.9774194
1.5.12,11:00,154.6677419,44.50967742,18.45483871,2.983870968,174.6677419
1.5.12,12:00,148.5193548,47.78387097,18.29677419,2.648387097,168.5193548
1.5.12,13:00,145.0967742,50.05483871,18.04193548,2.512903226,165.0967742
1.5.12,14:00,144.1,51.27419355,17.66451613,2.425806452,164.1
1.5.12,15:00,141.2612903,52.00645161,17.53225806,2.35483871,161.2612903
1.5.12,16:00,136.0290323,52.79677419,16.84193548,2.509677419,156.0290323
1.5.12,17:00,130.3290323,53.0516129,16.83870968,2.722580645,150.3290323
1.5.12,18:00,122.6645161,50.46129032,17.03870968,2.751612903,142.6645161
1.5.12,19:00,111.1548387,45.93548387,17.12258065,2.612903226,131.1548387
1.5.12,20:00,102.3516129,41.83225806,18.18064516,2.448387097,122.3516129
1.5.12,21:00,100.5774194,38.8516129,18.97096774,2.316129032,120.5774194
1.5.12,22:00,93.93870968,39.04193548,19.30645161,2.25483871,113.9387097
1.5.12,23:00,81.59354839,41.70967742,18.89354839,2.022580645,101.5935484
1.6.12,0:00,68.82666667,36.01333333,11.38333333,1.58,118.5333333
1.6.12,1:00,57.34,36.16,10.78666667,1.79,104.175
1.6.12,2:00,50.73333333,35.42,10.41,1.336666667,95.91666666
1.6.12,3:00,58.93333333,33.45333333,10.92,1.346666667,106.1666667
1.6.12,4:00,84.09666667,29.51,11.75,1.63,104.0966667
1.6.12,5:00,126.0966667,25.7,12.87,2.186666667,146.0966667
1.6.12,6:00,147.1266667,26.16666667,12.99666667,2.736666667,167.1266667
1.6.12,7:00,143.1733333,29.63,12.61,2.776666667,163.1733333
1.6.12,8:00,137.34,32.72,11.87666667,2.796666667,157.34
1.6.12,9:00,134.1866667,36.34333333,11.65333333,2.56,154.1866667
1.6.12,10:00,134.0733333,38.59333333,11.77333333,2.416666667,154.0733333
1.6.12,11:00,132.0466667,40.59,12.12333333,2.43,152.0466667
1.6.12,12:00,129.1466667,42.25,11.89666667,2.35,149.1466667
1.6.12,13:00,129.9433333,43.01666667,12.14,2.253333333,149.9433333
1.6.12,14:00,129.9166667,43.94,12.74333333,2.25,149.9166667
1.6.12,15:00,127.98,44.66,12.09,2.213333333,147.98
1.6.12,16:00,124.4,43.85666667,12.52,2.243333333,144.4
1.6.12,17:00,121.05,42.95666667,12.41333333,2.443333333,141.05
1.6.12,18:00,110.65,41.93,11.98666667,2.01,130.65
1.6.12,19:00,95.84333333,41.20333333,11.71333333,1.776666667,115.8433333
1.6.12,20:00,86.43333333,38.17333333,11.9,1.773333333,106.4333333
1.6.12,21:00,90.32333333,35.59333333,11.87,1.686666667,110.3233333
1.6.12,22:00,90.33333333,34.06333333,12.10333333,1.743333333,110.3333333
